item_code,item_name,category,unit_of_measure,current_price,supplier_name,brand,notes,is_active,needs_pricing_review,price_last_updated_at
MMVESF,Mapei Mapefix VE SF Vinylester Anchor 420ml,"",Each,21.5,Bunnings,"","",true,false,2025-11-04 01:40:11 UTC
MM420G,Mapei 420ml Gun 420 2K,"",Each,61.5182,Bunnings,"","",true,false,2025-11-04 01:40:11 UTC
STUD160,Chemset Stud Bolt 12mmx160mm Gal (hobson),"",Each,1.0636,Bunnings,"","",true,false,2025-11-04 01:40:11 UTC
POLY250,Poly Film Black 2M x 200um x 50mm Roll Med.Impact,"",Each,61.6,Bunnings,"","",true,false,2025-11-04 01:40:11 UTC
RGT,Tape Duct PVC Silver 48mm x30M,"",Each,1.45,Bunnings,"","",true,false,2025-11-04 01:40:11 UTC
OFEE,Overhead Fees,"",each,1.0,Tekna   Admin,"","",true,false,2025-11-04 01:40:11 UTC
DALL,Drafting Allowance,"",Each,1.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
CALL,Contract Allowance,"",Each,100.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
SSR,Site & Safety Requirements,"",Each,50.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
HIAM,HIA Membership,"",Each,25.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
SPFEE,Sales Performance Fee,"",Each,0.0091,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
CSFI,Colour Selection Fee - Investor,"",Each,500.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
CSFOO,Colour Selection Fee - Owner Occupier,"",Each,650.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
RFEE,Referrer Fees,"",Each,0.0091,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
BSIGN,Builder Sign & 2 Star Picket,"",Each,50.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
DFEE1E,Director #1 Fee at Enclosed,"",Each,3000.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
DFEE2E,Director #2 Fee at Enclosed,"",Each,3000.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
DFEE1PC,Director #1 Fee at Practical Completion,"",Each,3000.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
DFEE2PC,Director #2 Fee at Practical Completion,"",Each,3000.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
T6CHP,Supply Technika Electric 600mm Ceramic Hotplate-HNTB64CE,"",each,254.4,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
T6O,Supply Technika Electric 600mm Oven-TB60FDSS-5-SS,"",each,402.8,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
GDA6RSO,Supply GDA 600mm Rangehood slideout GEH6017-SS,"",each,148.4,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
TFSD,Supply Technika HNBD12S 600mm freestanding Dishwasher,"",each,402.8,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
V9CHP,Supply Venni Electric 900mm Ceramic Hotplate-GECE9004-Touch Controls,"",Each,646.6,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
T9O,Supply Technika 900mm Oven-TB90FSS-5,"",each,837.4,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
GDA9RSO,Supply GDA 900mm Rangehood slideout GEH9017-SS,"",each,243.8,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
T6GHP,Supply Technika 600mm Gas Hotplate-HNTB64GWS-SS,"",each,222.6,APPLIANCES,"","",true,false,2025-11-04 01:40:11 UTC
T9GHP,Supply Technika 900mm Gas Hotplate-TB95GWFSS-3,"",each,349.8,APPLIANCES,"","",true,false,2025-11-04 01:40:11 UTC
W9CRH,Westinghouse WRC914SC 90cm Canopy Rangehood with 840m3/h Extraction Stainless Steel,"",Each,454.8273,APPLIANCES,"","",true,false,2025-11-04 01:40:11 UTC
ESGPC,Single Garage: Supply and install Epoxy Flooring Plain Coat Includes all taping and protection of all items of the building,"",Each,1050.0,DRIVEWAY,"","",true,false,2025-11-04 01:40:11 UTC
ESGFF,Single Garage: Supply and install Epoxy Flooring Full Flake Includes all taping and protection of all items of the building,"",Each,1250.0,DRIVEWAY,"","",true,false,2025-11-04 01:40:11 UTC
EDGPC,Double Garage: Supply and install Epoxy Flooring Plain Coat Includes all taping and protection of all items of the building,"",Each,2000.0,DRIVEWAY,"","",true,false,2025-11-04 01:40:11 UTC
EDGFF,Double Garage: Supply and install Epoxy Flooring Full Flake Includes all taping and protection of all items of the building,"",Each,2500.0,DRIVEWAY,"","",true,false,2025-11-04 01:40:11 UTC
EFFM2,Alfresco: Supply and install Epoxy Flooring Includes all taping and protection of all items of the building,"",Sqm,100.0,DRIVEWAY,"","",true,false,2025-11-04 01:40:11 UTC
HGA,Handover Gift Allowance,"",Each,150.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
12MA,12 Month Maintainence Allowance,"",Each,500.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
SLHC,Standard Contingency,"",Each,1.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
SHHC,Standard Highset Home Contingency,"",Each,1500.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
SICS,"Supply & Install Concrete Slab inclusive of Labour, materials, pumps & machine hire as per Quote. Note all works to be completed as per documents supplied with purchase order","",Each,1.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
APDTM,Abey PQ200 Princess Double Bowl Topmount Sink NTH 782 X 446 X 190mm,"",each,223.8818,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
ESTM,ACL PS340R Eden Single Bowl TopUndermount Sink (R10 Corner)340 X 400mm,"",each,157.4364,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
ESUM,ACL PS340R Eden Single Bowl Undermount Sink (R10 Corner)340 X 400mm,"",each,157.4364,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
APDUM,Abey PQ200 Princess Double Bowl Undermount Sink NTH 782 X 446 X 190mm,"",each,223.8818,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
FWMBLHT,Fienza TR4127 Linea Wall Mounted Basin 1TH with Overflow (Bolts Included) -Left Hand Tap,"",each,95.0,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
FWMBRHT,Fienza TR4127 Linea Wall Mounted Basin 1TH with Overflow (Bolts Included) -Right Hand Tap,"",each,95.0,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
A32BT,ACL BBT12C 32mm Bottle Trap,"",each,34.8818,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
ASBS,ACL CP-F0434-0 Swivel Bath Spout,"",each,45.6,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
54490,Alder Tapware Soho Gooseneck Sink Mixer Chrome,"",each,73.4182,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
ARVSH200,ACL PRY001C Round Vertical Shower Arm 200mm,"",each,17.7727,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
ASVSH200,ACL PRY002C Square Vertical Shower Arm 200mm,"",each,20.1273,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
ACRVSH200,ACL PRB1056N Cora Round Shower Head 200mm,"",each,50.9545,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
AMTD,Ausworld BVWM Mini 1/4 Turn-Dishwasher/Water Filter,"",Each,5.0,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
AMTF,Ausworld BVCIST Mini 1/4 Turn-Fridge Tap,"",Each,5.71,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
AMTT,Ausworld TH73 Mini 1/4 Turn-15mm Mini Cistern Cock-Solid Spindle-Non JumperType=Non return valve,"",each,3.1727,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
STSS,Seima 191743 Scara Ceramic Wall Faced Toilet Suite Universal 90-180 Setout With Classic Soft Close Seat,"",each,180.0,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
ACSVSH200,ACL PRB1067N Eden Square Shower Head 200mm,"",each,47.7,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
AAEET,Exterior Floor Tile Atlas Ash External 45 X 45 X 8 1.42m2 per box NT19-6010FL,"",Sqm,19.5,TILE,"","",true,false,2025-11-04 01:40:11 UTC
ACEET,Exterior Floor Tile Atlas Charcoal External 45 X 45 X 8 1.42m2 per box NT19-6014FL,"",Sqm,19.5,TILE,"","",true,false,2025-11-04 01:40:11 UTC
AGEET,Exterior Floor Tile Atlas Greige External 45 X 45 X 8 1.42m2 per box NT19-6012FL,"",Sqm,19.5,TILE,"","",true,false,2025-11-04 01:40:11 UTC
AIEET,Exterior Floor Tile Atlas Ice External 45 X 45 X 8 1.42m2 per box NT19-5992FL,"",Sqm,19.5,TILE,"","",true,false,2025-11-04 01:40:11 UTC
ALEET,Exterior Floor Tile Atlas Latte External 45 X 45 X 8 1.42m2 per box NT19-6008FL,"",Sqm,19.5,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
AAMWFT,Main/Wet Floor Tile Atlas Ash Matt 45 X 45 X 8 1.42m2 per box NT19-6002FL,"",Sqm,19.5,TILE,"","",true,false,2025-11-04 01:40:11 UTC
ACMWFT,Main/Wet Floor Tile Atlas Charcoal Matt 45 X 45 X 8 1.42m2 per box NT19-6006FL,"",Sqm,19.5,TILE,"","",true,false,2025-11-04 01:40:11 UTC
AGMWFT,Main/Wet Floor Tile Atlas Greige Matt 45 X 45 X 8 1.42m2 per box NT19-6004FL,"",Sqm,19.5,TILE,"","",true,false,2025-11-04 01:40:11 UTC
AIMWFT,Main/Wet Floor Tile Atlas Ice Matt 45 X 45 X 8 1.42m2 per box NT19-5990FL,"",Sqm,19.5,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
ALMWFT,Main/Wet Floor Tile Atlas Latte Matt 45 X 45 X 8 1.42m2 per box NT19-6000FL,"",Sqm,19.5,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
EASYTEX275,FINE TEXTURE CLADDING Panel 2750 X 1200 X 8.5,"",Each,109.61,Bunnings,"","",true,false,2025-11-04 01:40:11 UTC
EASYTEX30,FINE TEXTURE CLADDING Panel 3000 X 1200 X 8.5,"",Each,122.32,Bunnings,"","",true,false,2025-11-04 01:40:11 UTC
HPFCS,HARDIPLANK FC WEATHERBOARD JH 4200 X 230 X 7.5MM SMOOTH,"",Each,,,"","",true,true,
HPJ230,HARDIPLANK PVC JOINT JH 230MM SMOOTH Box 25,"",box,,,"","",true,true,
BTSITE,Extra Over: Allowance for zero lot/bucketing mud/tight site,"",Each,400.0,BRICKLAYER,"","",true,false,2025-11-04 01:40:11 UTC
STA208,Structural Steel Engineering Highset Home - First Member,"",Each,207.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
STA209,Structural Steel Engineering Highset Home - Per Additional Members,"",Each,85.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
STABD,Bracing Design Highset Home,"",Each,728.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
STA210,Design Void/Protal Frame (Per Frame),"",Each,336.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
STA001,Engineering Amendment,"",Each,158.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
STA003,Engineer Footing/Piers Inspection,"",Each,207.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
STA004,Engineer Slab Inspection,"",Each,500.0,AW GEOTECHNICS,"","",true,false,2025-11-04 01:40:11 UTC
75500C,Everhard Classic Close Coupled Toilet Suite S - trap 4 star 4.5/3ltr - 140mm off set with soft close lid,"",Each,153.0,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
STAST,Soil Test Domestic Lot - 3 Bore Holes,"",Each,340.0,AW GEOTECHNICS,"","",true,false,2025-11-04 01:40:11 UTC
STA300,Wind Loading Test Domestic Lot at time of Soil Test,"",Each,60.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
STAPT,Percolation Test at Time of Soil Test,"",Each,250.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
SBTCAG,Splashback Tile Cafe Ash Gloss 30 X 10 X 8 1.2m2 per box BELWP314,"",Sqm,23.6,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
SBTCBG,Splashback Tile Cafe Black Gloss 30 X 10 X 8 1.2m2 per box BELWP310,"",Sqm,23.6,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
SBTCCG,Splashback Tile Cafe Cream Gloss 30 X 10 X 8 1.2m2 per box BELWP311,"",Sqm,23.6,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
SBTCGRG,Splashback Tile Cafe Grind Matt 30 X 10 X 8 1.2m2 per box MAXWL017,"",Sqm,23.6,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
SBTCMG,Splashback Tile Cafe Mocha Gloss 30 X 10 X 8 1.2m2 per box BELWP313,"",Sqm,23.6,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
EERL,Energy Efficiency Report - Lowset,"",Each,250.0,Accelerate Sustainability Assessments,"","",true,false,2025-11-04 01:40:11 UTC
F5MLF,Firstrate 5 Mandatory Licence Fee,"",Each,30.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
SBTCGG,Splashback Tile Cafe Grey Gloss 30 X 10 X 8 1.2 m2 per box BELWP315,"",Sqm,23.6,NATIONAL TILES CO PTY LTD,"","",true,false,2025-11-04 01:40:11 UTC
STALQFE,Letter from a Qualified Footing Engineer confirming the Reduced Setback,"",Each,200.0,ENGINEER,"","",true,false,2025-11-04 01:40:11 UTC
HSTPDCWWS,Design and certification of Waste water System as Required on Site,"",Each,700.0,SEWAGE SYSTEMS,"","",true,false,2025-11-04 01:40:11 UTC
MANCHESTERPL,MERMG6221S Pendant Light 1-Light Small 60W E27 Matt Black,"",each,,,"","",true,true,
POLKPL,TBXPOLKPE20-OK+WH # TELBIX POLK PE20 PENDANT WHT/OAK,"",each,,,"","",true,true,
RISTOPL,COURIST1PSC Cou risto 1lt pdt s.chr,"",each,,,"","",true,true,
1440PROADESCK,Trade Pro Adel Lockset Satin Chrome,"",each,43.3,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:11 UTC
TFGHSD,Tip Fee HS Duplex,"",Each,150.0,,"","",true,false,2025-11-04 01:40:11 UTC
LOGAN,logan,"",Each,94.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
SOMERSET,Somerset,"",Each,210.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
IPSWICH,Ipswich,"",Each,206.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
NADS,Nathers Asessment (Double Story),"",Each,180.0,,"","",true,false,2025-11-04 01:40:11 UTC
NSD,Nathers Assessment (Duplex),"",Each,225.0,,"","",true,false,2025-11-04 01:40:11 UTC
WCDS,Water Connection - Design Stage,"",Each,1300.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
WCCS,Water Connection - Construction Stage,"",Each,1200.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
UUACMW,UU audit & Compliance - Minor Works,"",Each,582.7273,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
UUPSADWC,UU Prop Serv Application Drink Water Conn,"",Each,797.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
DDCC,Duplex and New Dual Occupancy,"",Each,1055.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:11 UTC
MCCS,M Class Complete Slab,"",Sqm,110.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
H1CCS,H1 Class Complete Slab,"",Sqm,115.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
H2CCS,H2 Class Complete Slab,"",Sqm,125.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
H1CCS9,H1 Class Complete Slab F92 Mesh,"",Sqm,113.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
H2CCS9,H2 Class Complete Slab F92 Mesh,"",Sqm,118.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
AEBB12,Addittional Edge Beam Bar 12mm,"",lm,8.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
AEBB16,Addittional Edge Beam Bar 16mm,"",lm,10.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
BP15,Bored Piers up to 1.5 lm deep,"",Each,75.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
KSP,Katana Screw Piers ( installed & Certified),"",lm,65.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
SFOOT,Strip Footing,"",lm,95.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
SDOWNS,Step Downs up to 172mm,"",lm,75.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
INU385,Internal beams up to 385mm Slab,"",lm,40.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
INU610,Internal Beams up to 610mm Slab,"",lm,50.0,CONCRETOR,"","",true,false,2025-11-04 01:40:11 UTC
SAL,Subscriptions & Licencing,"",Each,200.0,Tekna Admin,"","",true,false,2025-11-04 01:40:11 UTC
STA203,Slab Engineering - Design Foundations ( Waffle),"",Each,401.0,AW GEOTECHNICS,"","",true,false,2025-11-04 01:40:11 UTC
G12PE,Gardens up to 12m2 and 12-15 plants 100-200mm pots paver edging,"",each,940.0,Joii Landscaping,"","",true,false,2025-11-04 01:40:11 UTC
G12TE,Gardens up to 12m2 and 12-15 plants 100-200mm pots timber edging,"",each,720.0,Joii Landscaping,"","",true,false,2025-11-04 01:40:11 UTC
STWP1,Stepping stones with Pebbles,"",lm,123.5,LANDSCAPING,"","",true,false,2025-11-04 01:40:11 UTC
EOSR,Extra Over Std Rate,"",/1000,0.0091,BRICKLAYER,"","",true,false,2025-11-04 01:40:11 UTC
SED,Stain External Door,"",each,250.0,PAINTER,"","",true,false,2025-11-04 01:40:11 UTC
DELBIAX,Delivery Biax,"",Each,100.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
DELBIAXSD,Delivery Biax Same Day,"",Each,150.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
BIAXPOD145750,Biax Pod 145/750,"",Each,10.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
BIAXPOD215750,Biax Pod 215/750,"",Each,10.5,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
BIAXKEYSTONE,Biax Keystone,"",Each,1.5545,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
BIAXPOD1,Biax Pod1 Adjustable extender,"",Each,9.4,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
BIAXPOD2,Biax Pod2 Adjustable extender,"",Each,9.1,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
PLP,Painter Lay Plastic,"",Sqm,1.0,PAINTER,"","",true,false,2025-11-04 01:40:11 UTC
PAU180,Painter Allowance Under180m2,"",each,400.0,PAINTER,"","",true,false,2025-11-04 01:40:11 UTC
PEM2CP,Painter Extra m2 Custom Prep,"",Sqm,2.0,PAINTER,"","",true,false,2025-11-04 01:40:11 UTC
BLANKETPENSPACK,Blanket Protection - Slab Penetrations up to 18 FLAT,"",Each,200.0,Bittn Australia Pty Ltd,"","",true,false,2025-11-04 01:40:11 UTC
CSHORELINE,Coastal - Shoreline,"",/1000,1042.0,Austral - Rochedale,"","",true,false,2025-11-04 01:40:11 UTC
HAMC,Hampton Corners,"",Each,48.0,Joii Roofing,"","",true,false,2025-11-04 01:40:11 UTC
PCAPS,Parapet Caps,"",lm,57.0,Joii Roofing,"","",true,false,2025-11-04 01:40:11 UTC
BFLASHING,Boundary Flashing,"",lm,41.5,Joii Roofing,"","",true,false,2025-11-04 01:40:11 UTC
DUTCHGABLE,Dutch Gable,"",Each,36.0,Joii Roofing,"","",true,false,2025-11-04 01:40:11 UTC
RGUTTER,Raking Gutter,"",Each,36.0,Joii Roofing,"","",true,false,2025-11-04 01:40:11 UTC
PSA4211,Splayed Architrave 42 X 11,"",lm,1.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:11 UTC
PSA6611,Splayed Architrave 68 X 11,"",lm,1.54,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:11 UTC
PSA6619,Splayed Architrave 68 X 19,"",lm,2.4,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:11 UTC
PSA4119,Splayed Architrave 42 X 19,"",lm,1.89,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:11 UTC
PRIINBNC,Install NbN conduit,"",Each,70.0,PLUMBER,"","",true,false,2025-11-04 01:40:11 UTC
PRIIECHSTP,Install Electrcial conduits for HSTP,"",Each,70.0,PLUMBER,"","",true,false,2025-11-04 01:40:11 UTC
R250LS,Rinnai EHFA250S36 Hotflo 250 Ltr Electric Storage Hot Water System 3.6kw,"",Each,722.5,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
WKSFHR,Support Fins for Hanging Rail,"",Each,35.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:11 UTC
WKPS,Post for Support,"",Each,25.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:11 UTC
WKHR,Hanging Rail,"",lm,30.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:11 UTC
WKSFSIR,Stiffners to Front of Shelving if Required,"",lm,10.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:11 UTC
WKDTS,Drawer Tower - 4 Drawers and adjustable Shelving,"",Each,388.0,Civic Shower Screens & Wardrobes,"","",true,false,2025-11-04 01:40:11 UTC
RIST17100,SCREW T17 BUG.BATTEN GAL 14G-10 X 100mm (Box 100),"",box,17.0182,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIPP10075,POST PINE CCA-H4 100 X 75 2.4M FENCE,"",each,26.3091,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIRP7738,RAIL PINE CCA-H3 75 X 38 4.8M FENCE,"",each,11.1,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIPP10016,PALING PINE CCA-H3 100 X 16 1.8M SQUARE,"",each,2.1,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIPC20,POSTCRETE 20kg (72),"",each,7.2182,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIFGFU1650,FORTRESS GATE FRAME UPRIGHT 1650mm,"",each,82.4364,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIFGR800,FORTRESS GATE RAIL 800mm H800,"",each,17.4,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RILGD,LATCH GATE D TYPE ZP (1) WHB0000,"",each,4.3182,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIPCN3225,PASLODE COIL NAIL 32 X 2.5 HARD E/GAL 400- 15°SCREW,"",each,11.4727,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIACNRFG4525,AIRCO COIL NAIL RIB FENCE GALV 45 X 2.5 (9000)(33),"",each,113.7,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIST17500,SCREW T17 BUG.BATTEN GAL 14G-10 X 100mm (Box 500),"",each,63.5818,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RISP20050,SLEEPER PINE CCA-H4 200 X 50 2.4M,"",each,28.3182,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIPP10073,POST PINE CCA-H4 100 X 75 3.0M FENCE,"",each,20.3636,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
RIPP10038,RAIL PINE CCA-H3 100 X 38 4.8M FENCE,"",each,14.8364,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
CPBB,Carpet - Polypropylene Beaulieu Beachcomber,"",Sqm,31.405,The One Group,"","",true,false,2025-11-04 01:40:11 UTC
PQF,Polypropylene Quest Flashtone,"",Sqm,26.2,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
SDNBCC,Solution Dyed Nylon Beaulieu Critics Choice,"",Sqm,32.0,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
SDNBTS,Solution Dyed Nylon Beaulieu Tuscan Sun,"",Sqm,36.3636,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
SDNBTSUUG,Solution Dyed Nylon Beaulieu Tuscan Sun 10mm green - upgrade underlay,"",Sqm,37.1364,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
VPDURA25,Vinyl Plank - Kenbrock Duraplank 2.5mm,"",Sqm,54.8,The One Group,"","",true,false,2025-11-04 01:40:11 UTC
KDZC5,Kenbrock Zenith / Cushionwood 5mm,"",Sqm,63.0,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
KDCS5,Kenbrock Cushionwood Supreme 5mm,"",Sqm,60.9,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
FPSTF,Floor Prep Sheet Timber Floor,"",Sqm,35.0,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
STAIRPBB,Extra Carpet Stairs (Polypropylene Beaulieu Beachcomber),"",each,262.2,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
STAIRPQF,Extra Carpet Stairs (Polypropylene Quest Flashtone),"",each,262.2,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
STAIRSDNBCC,Extra Carpet Stairs (Solution Dyed Nylon Beaulieu Critics Choice),"",each,320.0,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
STAIRSDNBTS,Extra Carpet Stairs (Solution Dyed Nylon Beaulieu Tuscan Sun),"",each,363.6,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
STAIRSDNBTSUUG,Extra Carpet Stairs (Solution Dyed Nylon Beaulieu Tuscan Sun 10mm green - upgrade underlay),"",each,371.4,FLOOR COVERING,"","",true,false,2025-11-04 01:40:11 UTC
RBLBPW,"Attend Site, Reinstate Boundaries, locate building and Party Wall. Download Data and Prepare Building Format Plan for Two Units and Common Property","",Each,3100.0,Survey Mark,"","",true,false,2025-11-04 01:40:11 UTC
RIIFHR,Install Fence Hour Rate,"",each,40.9,FENCING,"","",true,false,2025-11-04 01:40:11 UTC
SPLIGHT,Supply Pendant Light ( see Colour Seelction for Style),"",Each,,,"","",true,true,
SBP,Peg Boundaries,"",Each,650.0,Survey Mark,"","",true,false,2025-11-04 01:40:11 UTC
STABS,Bracing Design Lowset Home,"",Each,374.0,AW GEOTECHNICS,"","",true,false,2025-11-04 01:40:11 UTC
191628,Acero 1 Left Hand Bowl Sink with Drainer 800 X 480 with Right Hand Drainer,"",Each,179.2818,Harvey Norman Commercial QLD,"","",true,false,2025-11-04 01:40:11 UTC
